#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#EPG.pw does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://epg.pw/app_download.html
#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#EPG.pw並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://epg.pw/app_download.html


非洲,#genre#
[HD]cctv3,https://stream1.freetv.fun/cctv3-14.m3u8
[HD]cctv3,https://stream1.freetv.fun/cctv3-26.m3u8
[BD]cctv3,https://stream1.freetv.fun/cctv3-21.m3u8
[BD]cctv3,https://stream1.freetv.fun/cctv3-37.m3u8
[BD]cctv3,https://stream1.freetv.fun/cctv3-29.ctv
[BD]cctv3,https://stream1.freetv.fun/cctv3-6.m3u8
[BD]cctv3,https://stream1.freetv.fun/cctv3-53.ctv
[BD]cctv4,https://stream1.freetv.fun/cctv4-19.ctv
[BD]cctv4,https://stream1.freetv.fun/cctv4-30.m3u8
[BD]cctv4,https://stream1.freetv.fun/cctv4-65.m3u8
[BD]cctv4,https://stream1.freetv.fun/cctv4-84.ctv
[BD]cctv4,https://stream1.freetv.fun/cctv4-79.m3u8
[BD]cctv4,https://stream1.freetv.fun/cctv4-13.m3u8
[BD]cctv4,https://stream1.freetv.fun/cctv4-55.m3u8
[SD]cctv4,https://stream1.freetv.fun/cctv4-28.m3u8
[HD]cctv4,https://stream1.freetv.fun/cctv4-52.m3u8
[HD]cctv4,https://stream1.freetv.fun/cctv4-33.m3u8
[BD]cctv4k,https://stream1.freetv.fun/cctv4k-4.m3u8
[BD]cctv4,https://stream1.freetv.fun/cctv4-6.m3u8
[BD]cctv4-gq,https://stream1.freetv.fun/cctv4-gq-1.ctv
[BD]cctv4 4m1080,https://stream1.freetv.fun/cctv4-4m1080-2.m3u8
[BD]cctv4 8m1080,https://stream1.freetv.fun/cctv4-8m1080-2.m3u8
[BD]cctv4-中央衛視,https://stream1.freetv.fun/cctv4-zhong-yang-wei-shi-1.ctv
[BD]cctv4-中央衛視,https://stream1.freetv.fun/cctv4-zhong-yang-wei-shi-4.ctv
[BD]cctv4k超高清,https://stream1.freetv.fun/cctv4kchao-gao-qing-1.m3u8
[BD]cctv4 *wj,https://stream1.freetv.fun/cctv4--wj-2.ctv
[HD]cctv4 *wj,https://stream1.freetv.fun/cctv4--wj-1.ctv
[HD]cctv4,https://stream1.freetv.fun/cctv4-81.m3u8
[HD]cctv-4中文国际,https://stream1.freetv.fun/cctv-4zhong-wen-guo-ji-5.m3u8
[HD]cctv-4 中文国际,https://stream1.freetv.fun/cctv-4-zhong-wen-guo-ji-6.ctv
[BD]cctv5,https://stream1.freetv.fun/cctv5-71.m3u8
[BD]cctv5,https://stream1.freetv.fun/cctv5-48.m3u8
[BD]cctv5,https://stream1.freetv.fun/cctv5-77.m3u8
[HD]cctv5,https://stream1.freetv.fun/cctv5-15.m3u8
[HD]cctv5,https://stream1.freetv.fun/cctv5-83.m3u8
[BD]cctv5,https://stream1.freetv.fun/cctv5-18.m3u8
[BD]cctv5,https://stream1.freetv.fun/cctv5-31.m3u8
[BD]cctv5,https://stream1.freetv.fun/cctv5-55.m3u8
[BD]cctv5,https://stream1.freetv.fun/cctv5-17.m3u8
[BD]cctv5-gq,https://stream1.freetv.fun/cctv5-gq-1.ctv
[BD]cctv5p,https://stream1.freetv.fun/cctv5p-1.m3u8
[BD]cctv5 8m1080,https://stream1.freetv.fun/cctv5-8m1080-1.m3u8
[BD]cctv5 体育,https://stream1.freetv.fun/cctv5-ti-yu-2.m3u8
[BD]cctv5 *wj,https://stream1.freetv.fun/cctv5--wj-1.ctv
[BD]cctv5,https://stream1.freetv.fun/cctv5-23.ctv
[BD]cctv5,https://stream1.freetv.fun/cctv5-97.ctv
[BD]cctv5 plus,https://stream1.freetv.fun/cctv5-plus-6.m3u8
[BD]cctv5 plus,https://stream1.freetv.fun/cctv5-plus-14.m3u8
[BD]cctv5 plus,https://stream1.freetv.fun/cctv5-plus-3.ctv
[BD]cctv5 plus,https://stream1.freetv.fun/cctv5-plus-30.m3u8
[BD]cctv5 plus,https://stream1.freetv.fun/cctv5-plus-50.m3u8
[BD]cctv5 plus,https://stream1.freetv.fun/cctv5-plus-18.m3u8
[BD]cctv5 plus -gq,https://stream1.freetv.fun/cctv5-plus--gq-1.ctv
[BD]cctv5 plus 8m1080,https://stream1.freetv.fun/cctv5-plus-8m1080-4.m3u8
[BD]cctv5 plus 8m1080,https://stream1.freetv.fun/cctv5-plus-8m1080-1.m3u8
[BD]cctv5 plus *wj,https://stream1.freetv.fun/cctv5-plus--wj-1.ctv
[BD]cctv-5 plus体育赛事,https://stream1.freetv.fun/cctv-5-plusti-yu-sai-shi-2.ctv
[BD]cctv6-gq,https://stream1.freetv.fun/cctv6-gq-1.ctv
[BD]cctv6 电影,https://stream1.freetv.fun/cctv6-dian-ying-4.m3u8
[BD]cctv6 *wj,https://stream1.freetv.fun/cctv6--wj-1.ctv
[BD]cctv6,https://stream1.freetv.fun/cctv6-71.ctv
[BD]cctv6,https://stream1.freetv.fun/cctv6-69.m3u8
[HD]cctv6,https://stream1.freetv.fun/cctv6-9.m3u8
[BD]cctv6,https://stream1.freetv.fun/cctv6-18.m3u8
[BD]cctv6,https://stream1.freetv.fun/cctv6-27.m3u8
[BD]cctv6,https://stream1.freetv.fun/cctv6-30.m3u8
[BD]cctv6,https://stream1.freetv.fun/cctv6-28.m3u8
[BD]cctv6,https://stream1.freetv.fun/cctv6-45.m3u8
[BD]cctv6,https://stream1.freetv.fun/cctv6-34.m3u8
[HD]cctv6,https://stream1.freetv.fun/cctv6-7.m3u8
[BD]cctv6,https://stream1.freetv.fun/cctv6-74.m3u8
[BD]cctv6 8m1080,https://stream1.freetv.fun/cctv6-8m1080-2.m3u8
[HD]cctv6,https://stream1.freetv.fun/cctv6-72.m3u8
[BD]cctv7,https://stream1.freetv.fun/cctv7-68.ctv
[BD]cctv7,https://stream1.freetv.fun/cctv7-29.m3u8
[BD]cctv7,https://stream1.freetv.fun/cctv7-36.m3u8
[HD]cctv7,https://stream1.freetv.fun/cctv7-39.m3u8
[HD]cctv7,https://stream1.freetv.fun/cctv7-50.m3u8
[HD]cctv7,https://stream1.freetv.fun/cctv7-44.m3u8
[BD]cctv7,https://stream1.freetv.fun/cctv7-31.m3u8
[BD]cctv7,https://stream1.freetv.fun/cctv7-40.m3u8
[BD]cctv7,https://stream1.freetv.fun/cctv7-75.m3u8
[BD]cctv7-gq,https://stream1.freetv.fun/cctv7-gq-1.ctv
[BD]cctv7hd,https://stream1.freetv.fun/cctv7hd-1.m3u8
[BD]cctv7 8m1080,https://stream1.freetv.fun/cctv7-8m1080-2.m3u8
[BD]cctv7 4m1080,https://stream1.freetv.fun/cctv7-4m1080-2.m3u8
[BD]cctv7 *wj,https://stream1.freetv.fun/cctv7--wj-1.ctv
[BD]cctv7,https://stream1.freetv.fun/cctv7-53.m3u8
[BD]cctv7,https://stream1.freetv.fun/cctv7-57.m3u8
[BD]cctv7,https://stream1.freetv.fun/cctv7-16.m3u8
[HD]cctv8,https://stream1.freetv.fun/cctv8-68.m3u8
[BD]cctv8,https://stream1.freetv.fun/cctv8-41.m3u8
[BD]cctv8,https://stream1.freetv.fun/cctv8-2.m3u8
[VGA]cctv8,https://stream1.freetv.fun/cctv8-56.ctv
[HD]cctv8,https://stream1.freetv.fun/cctv8-35.m3u8
[BD]cctv8-gq,https://stream1.freetv.fun/cctv8-gq-1.ctv
[BD]cctv8 8m1080,https://stream1.freetv.fun/cctv8-8m1080-1.m3u8
[BD]cctv8 电视剧,https://stream1.freetv.fun/cctv8-dian-shi-ju-1.m3u8
[BD]cctv8 *wj,https://stream1.freetv.fun/cctv8--wj-1.ctv
[BD]cctv8,https://stream1.freetv.fun/cctv8-38.m3u8
[BD]cctv8,https://stream1.freetv.fun/cctv8-31.ctv
[BD]cctv8,https://stream1.freetv.fun/cctv8-74.m3u8
[SD]cctv8,https://stream1.freetv.fun/cctv8-3.m3u8
[HD]cctv8,https://stream1.freetv.fun/cctv8-61.m3u8
[BD]cctv8,https://stream1.freetv.fun/cctv8-1.m3u8
[BD]cctv8,https://stream1.freetv.fun/cctv8-67.m3u8
[BD]cctv9,https://stream1.freetv.fun/cctv9-41.m3u8
[BD]cctv9-gq,https://stream1.freetv.fun/cctv9-gq-1.ctv
[BD]cctv9 8m1080,https://stream1.freetv.fun/cctv9-8m1080-1.m3u8
[BD]cctv9 纪录,https://stream1.freetv.fun/cctv9-ji-lu-11.m3u8
[BD]cctv9 *wj,https://stream1.freetv.fun/cctv9--wj-1.ctv
[SD]cctv9,https://stream1.freetv.fun/cctv9-79.m3u8
[BD]cctv9,https://stream1.freetv.fun/cctv9-10.m3u8
[BD]cctv9,https://stream1.freetv.fun/cctv9-29.m3u8
[BD]cctv9,https://stream1.freetv.fun/cctv9-43.m3u8
[HD]cctv9,https://stream1.freetv.fun/cctv9-36.m3u8
[BD]cctv9,https://stream1.freetv.fun/cctv9-59.ctv
[HD]cctv9,https://stream1.freetv.fun/cctv9-44.m3u8
[HD]cctv9,https://stream1.freetv.fun/cctv9-21.m3u8
[VGA]cctv9,https://stream1.freetv.fun/cctv9-60.m3u8
[BD]cctv9hd,https://stream1.freetv.fun/cctv9hd-1.m3u8
[BD]cctv9 4m1080,https://stream1.freetv.fun/cctv9-4m1080-1.m3u8
[SD]cctv第一剧场,https://stream1.freetv.fun/cctvdi-yi-ju-chang-9.m3u8
[BD]cctv风云足球,https://stream1.freetv.fun/cctvfeng-yun-zu-qiu-19.ctv
[HD]celestial classic *wj,https://stream1.freetv.fun/celestial-classic--wj-1.ctv
[BD]cetv1,https://stream1.freetv.fun/cetv1-10.m3u8
[BD]cetv1,https://stream1.freetv.fun/cetv1-1.m3u8
[SD]cetv1,https://stream1.freetv.fun/cetv1-8.m3u8
[BD]cetv早期教育,https://stream1.freetv.fun/cetvzao-qi-jiao-yu-1.m3u8
[BD]cgtn documentary,https://stream1.freetv.fun/cgtn-documentary-5.m3u8
[SD]rt documentary,https://stream1.freetv.fun/rt-documentary-1.m3u8
[BD]rt documentary,https://stream1.freetv.fun/rt-documentary-4.m3u8
[BD]cgtn documentary,https://stream1.freetv.fun/cgtn-documentary-7.ctv
[SD]documentary plus,https://stream1.freetv.fun/documentary-plus-3.m3u8
[HD]cgtn documentary,https://stream1.freetv.fun/cgtn-documentary-2.m3u8
[BD]cgtn documentary,https://stream1.freetv.fun/cgtn-documentary-8.m3u8
[BD]rt español,https://stream1.freetv.fun/rt-espanol-1.m3u8
[BD]rt français,https://stream1.freetv.fun/rt-francais-2.m3u8
[BD]cgtn français,https://stream1.freetv.fun/cgtn-francais-2.m3u8
[BD]cgtn français,https://stream1.freetv.fun/cgtn-francais-3.m3u8
[BD]cgtn-français,https://stream1.freetv.fun/cgtn-francais-5.m3u8
[BD]rt français,https://stream1.freetv.fun/rt-francais-1.m3u8
[BD]chc动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-16.m3u8
[BD]chc动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-14.m3u8
[BD]chc动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-25.m3u8
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-17.m3u8
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-22.ctv
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-9.ctv
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-6.ctv
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-3.ctv
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-21.ctv
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-11.ctv
[SD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-2.m3u8
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-18.ctv
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-13.m3u8
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-19.m3u8
[BD]chc家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-5.ctv
[BD]chc高清电影,https://stream1.freetv.fun/chcgao-qing-dian-ying-3.m3u8
[BD]chc高清电影,https://stream1.freetv.fun/chcgao-qing-dian-ying-9.m3u8
[HD]chincha tv,https://stream1.freetv.fun/chincha-tv-1.m3u8
[SD]三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-37.m3u8
[BD]三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-58.m3u8
[HD]三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-25.m3u8
[HD]三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-43.m3u8
[BD]上海新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-9.ctv
[BD]上海新闻综合,https://stream1.freetv.fun/shang-hai-xin-wen-zong-he-8.ctv
[BD]上海卫视,https://stream1.freetv.fun/shang-hai-wei-shi-4.m3u8
[BD]上海都市,https://stream1.freetv.fun/shang-hai-du-shi-7.ctv
[BD]上海都市,https://stream1.freetv.fun/shang-hai-du-shi-10.ctv
[BD]上海都市,https://stream1.freetv.fun/shang-hai-du-shi-1.m3u8
[BD]上虞文化,https://stream1.freetv.fun/shang-yu-wen-hua-1.m3u8
[BD]上虞文化影视,https://stream1.freetv.fun/shang-yu-wen-hua-ying-shi-1.m3u8
[BD]上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-6.m3u8
[BD]上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-3.m3u8
[BD]上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-7.m3u8
[BD]上虞新闻综合,https://stream1.freetv.fun/shang-yu-xin-wen-zong-he-5.m3u8
[BD]浙江｜上虞新闻综合,https://stream1.freetv.fun/zhe-jiang--shang-yu-xin-wen-zong-he-1.m3u8
[BD]上虞新闻综合,https://stream1.freetv.fun/shang-yu-xin-wen-zong-he-2.m3u8
[BD]五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-7.ctv
[BD]五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-11.ctv
[BD]佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-8.ctv
[BD]佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-4.ctv
[BD]凉山新闻综合,https://stream1.freetv.fun/liang-shan-xin-wen-zong-he-3.m3u8
[HD]萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-6.m3u8
[BD]象山新闻综合,https://stream1.freetv.fun/xiang-shan-xin-wen-zong-he-2.m3u8
[HD]萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-8.m3u8
[BD]佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-15.ctv
[BD]佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-12.ctv
[BD]佛山顺德,https://stream1.freetv.fun/fo-shan-shun-de-3.m3u8
[SD]优漫卡通,https://stream1.freetv.fun/you-man-qia-tong-29.ctv
[SD]优漫卡通,https://stream1.freetv.fun/you-man-qia-tong-21.m3u8
[SD]先锋乒羽,https://stream1.freetv.fun/xian-feng-ping-yu-9.m3u8
[SD]先锋乒羽,https://stream1.freetv.fun/xian-feng-ping-yu-7.m3u8
[HD]先锋乒羽,https://stream1.freetv.fun/xian-feng-ping-yu-4.m3u8
[HD]先锋乒羽,https://stream1.freetv.fun/xian-feng-ping-yu-2.m3u8
[HD]内江科教生活,https://stream1.freetv.fun/nei-jiang-ke-jiao-sheng-huo-1.m3u8
[VGA]内江综合,https://stream1.freetv.fun/nei-jiang-zong-he-2.m3u8
[BD]内江资中综合,https://stream1.freetv.fun/nei-jiang-zi-zhong-zong-he-1.m3u8
[HD]内江综合,https://stream1.freetv.fun/nei-jiang-zong-he-1.m3u8
[SD]内江综合,https://stream1.freetv.fun/nei-jiang-zong-he-4.m3u8
[BD]内蒙古文体娱乐,https://stream1.freetv.fun/nei-meng-gu-wen-ti-yu-le-1.m3u8
[BD]内蒙古经济生活,https://stream1.freetv.fun/nei-meng-gu-jing-ji-sheng-huo-1.m3u8
[BD]内蒙古蒙语文化,https://stream1.freetv.fun/nei-meng-gu-meng-yu-wen-hua-1.m3u8
[BD]内蒙古卫视,https://stream1.freetv.fun/nei-meng-gu-wei-shi-49.m3u8
[BD]内蒙古卫视,https://stream1.freetv.fun/nei-meng-gu-wei-shi-34.m3u8
[SD]内蒙古卫视,https://stream1.freetv.fun/nei-meng-gu-wei-shi-43.m3u8
[HD]内蒙古卫视,https://stream1.freetv.fun/nei-meng-gu-wei-shi-30.m3u8
[SD]内蒙古卫视,https://stream1.freetv.fun/nei-meng-gu-wei-shi-47.m3u8
[BD]内蒙古蒙语卫视,https://stream1.freetv.fun/nei-meng-gu-meng-yu-wei-shi-7.m3u8
[SD]内蒙古卫视,https://stream1.freetv.fun/ipv6-nei-meng-gu-wei-shi-32.m3u8
[BD]内蒙古卫视,https://stream1.freetv.fun/nei-meng-gu-wei-shi-37.m3u8
[BD]内蒙古卫视,https://stream1.freetv.fun/nei-meng-gu-wei-shi-1.m3u8
[SD]内蒙古卫视,https://stream1.freetv.fun/nei-meng-gu-wei-shi-3.m3u8
[BD]内蒙古卫视,https://stream1.freetv.fun/nei-meng-gu-wei-shi-18.m3u8
[BD]内蒙古农牧,https://stream1.freetv.fun/nei-meng-gu-nong-mu-2.m3u8
[SD]兵团卫视,https://stream1.freetv.fun/bing-tuan-wei-shi-6.m3u8
[SD]兵团卫视,https://stream1.freetv.fun/bing-tuan-wei-shi-25.m3u8
[SD]兵团卫视,https://stream1.freetv.fun/bing-tuan-wei-shi-42.m3u8
[SD]兵团卫视,https://stream1.freetv.fun/bing-tuan-wei-shi-20.m3u8
[BD]兵团卫视,https://stream1.freetv.fun/bing-tuan-wei-shi-14.m3u8
[BD]兵团卫视,https://stream1.freetv.fun/bing-tuan-wei-shi-11.m3u8
[HD]兵团卫视,https://stream1.freetv.fun/bing-tuan-wei-shi-4.m3u8
[BD]兵团卫视,https://stream1.freetv.fun/bing-tuan-wei-shi-23.m3u8
[BD]劲爆体育,https://stream1.freetv.fun/jing-bao-ti-yu-9.m3u8
[BD]劲爆体育,https://stream1.freetv.fun/jing-bao-ti-yu-4.m3u8
[BD]劲爆体育,https://stream1.freetv.fun/jing-bao-ti-yu-8.m3u8
[BD]劲爆体育,https://stream1.freetv.fun/jing-bao-ti-yu-5.m3u8
[BD]动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-7.m3u8
[HD]动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-3.m3u8
[BD]动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-11.m3u8
[BD]动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-23.m3u8
[BD]动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-5.m3u8
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-89.m3u8
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-77.ctv
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-26.ctv
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-50.m3u8
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-23.m3u8
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-71.m3u8
[HD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-25.m3u8
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-94.m3u8
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-51.m3u8
[HD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-87.m3u8
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-38.m3u8
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-30.ctv
[VGA]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-5.ctv
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-19.m3u8
[HD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-7.m3u8
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-44.m3u8
[BD]北京卫视,https://stream1.freetv.fun/ipv6-bei-jing-wei-shi-41.m3u8
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-21.m3u8
[BD]北京卫视 8m1080,https://stream1.freetv.fun/bei-jing-wei-shi--8m1080-4.m3u8
[BD]北京卫视 8m1080,https://stream1.freetv.fun/bei-jing-wei-shi--8m1080-3.m3u8
[BD]北京衛視 *wj,https://stream1.freetv.fun/bei-jing-wei-shi---wj-1.ctv
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-42.ctv
[BD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-68.m3u8
[HD]十堰经济旅游,https://stream1.freetv.fun/shi-yan-jing-ji-lu-you-2.m3u8
[BD]南京娱乐,https://stream1.freetv.fun/nan-jing-yu-le-1.m3u8
[HD]南京少儿,https://stream1.freetv.fun/nan-jing-shao-er-1.m3u8
[BD]南京少儿,https://stream1.freetv.fun/nan-jing-shao-er-3.m3u8
[BD]南京影视,https://stream1.freetv.fun/nan-jing-ying-shi-2.m3u8
[BD]南京教科,https://stream1.freetv.fun/nan-jing-jiao-ke-8.m3u8
[BD]南京新闻综合,https://stream1.freetv.fun/nan-jing-xin-wen-zong-he-6.ctv
[SD]辉南新闻综合,https://stream1.freetv.fun/hui-nan-xin-wen-zong-he-5.m3u8
[BD]南京新闻,https://stream1.freetv.fun/nan-jing-xin-wen-1.m3u8
[SD]辉南新闻综合,https://stream1.freetv.fun/hui-nan-xin-wen-zong-he-4.m3u8
[BD]南京生活,https://stream1.freetv.fun/nan-jing-sheng-huo-1.m3u8
[BD]南京信息,https://stream1.freetv.fun/nan-jing-xin-xi-2.m3u8
[HD]南充科教生活,https://stream1.freetv.fun/nan-chong-ke-jiao-sheng-huo-2.ctv
[HD]南充综合,https://stream1.freetv.fun/nan-chong-zong-he-1.ctv
[HD]南充综合,https://stream1.freetv.fun/nan-chong-zong-he-2.m3u8
[HD]南充综合,https://stream1.freetv.fun/nan-chong-zong-he-3.ctv
[BD]南充综合,https://stream1.freetv.fun/nan-chong-zong-he-4.m3u8
[BD]广州南国都市,https://stream1.freetv.fun/yan-zhou-nan-guo-du-shi-1.m3u8
[BD]广州南国都市,https://stream1.freetv.fun/yan-zhou-nan-guo-du-shi-2.m3u8
[BD]广州南国都市,https://stream1.freetv.fun/yan-zhou-nan-guo-du-shi-7.ctv
[BD]广州南国都市,https://stream1.freetv.fun/yan-zhou-nan-guo-du-shi-3.m3u8
[BD]广州南国都市,https://stream1.freetv.fun/yan-zhou-nan-guo-du-shi-5.m3u8
[BD]4k南国都市,https://stream1.freetv.fun/4knan-guo-du-shi-1.m3u8
[HD]南宁公共,https://stream1.freetv.fun/nan-zhu-gong-gong-9.m3u8
[HD]南宁影视娱乐,https://stream1.freetv.fun/nan-zhu-ying-shi-yu-le-3.m3u8
[HD]南宁影视娱乐,https://stream1.freetv.fun/nan-zhu-ying-shi-yu-le-1.m3u8
[BD]南通新闻综合,https://stream1.freetv.fun/nan-tong-xin-wen-zong-he-4.ctv
[BD]苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-5.m3u8
[BD]苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-6.m3u8
[HD]南宁新闻综合频道,https://stream1.freetv.fun/nan-zhu-xin-wen-zong-he-3.m3u8
[HD]南宁都市生活频道,https://stream1.freetv.fun/nan-zhu-du-shi-sheng-huo-2.m3u8
[HD]南宁都市生活,https://stream1.freetv.fun/nan-zhu-du-shi-sheng-huo-3.m3u8
[HD]南宁都市生活,https://stream1.freetv.fun/nan-zhu-du-shi-sheng-huo-4.m3u8
[BD]平舆新闻综合频道,https://stream1.freetv.fun/ping-yu-xin-wen-zong-he-1.m3u8
[VGA]平凉新闻综合,https://stream1.freetv.fun/ping-liang-xin-wen-zong-he-2.m3u8
[BD]黔南新闻综合,https://stream1.freetv.fun/qian-nan-xin-wen-zong-he-1.m3u8
[HD]四平新闻综合,https://stream1.freetv.fun/si-ping-xin-wen-zong-he-2.m3u8
[SD]辉南新闻综合,https://stream1.freetv.fun/hui-nan-xin-wen-zong-he-2.m3u8
[VGA]平凉新闻综合,https://stream1.freetv.fun/ping-liang-xin-wen-zong-he-3.ctv
[HD]四平新闻综合,https://stream1.freetv.fun/si-ping-xin-wen-zong-he-1.m3u8
[BD]新昌新聞綜合,https://stream1.freetv.fun/xin-chang-xin-wen-zong-he-4.m3u8
[SD]舞阳新闻综合频道,https://stream1.freetv.fun/wu-yang-xin-wen-zong-he-1.m3u8
[BD]沁阳新闻综合频道,https://stream1.freetv.fun/qin-yang-xin-wen-zong-he-1.m3u8
[BD]台州新闻综合,https://stream1.freetv.fun/tai-zhou-xin-wen-zong-he-5.m3u8
[BD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-32.ctv
[BD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-33.m3u8
[BD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-61.ctv
[BD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-42.m3u8
[BD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-36.m3u8
[SD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-38.m3u8
[BD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-68.m3u8
[HD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-12.m3u8
[BD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-52.m3u8
[BD]哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-18.m3u8
[BD]哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-14.m3u8
[SD]哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-31.m3u8
[VGA]哈尔滨娱乐,https://stream1.freetv.fun/ha-er-bin-yu-le-1.m3u8
[VGA]哈尔滨娱乐,https://stream1.freetv.fun/ha-er-bin-yu-le-2.m3u8
[VGA]哈尔滨娱乐,https://stream1.freetv.fun/ha-er-bin-yu-le-3.m3u8
[VGA]哈尔滨影视,https://stream1.freetv.fun/ha-er-bin-ying-shi-8.m3u8
[VGA]哈尔滨影视,https://stream1.freetv.fun/ha-er-bin-ying-shi-6.m3u8
[VGA]哈尔滨影视,https://stream1.freetv.fun/ha-er-bin-ying-shi-2.m3u8
[VGA]哈尔滨影视,https://stream1.freetv.fun/ha-er-bin-ying-shi-4.m3u8
[VGA]哈尔滨影视,https://stream1.freetv.fun/ha-er-bin-ying-shi-1.m3u8
[VGA]哈尔滨新闻综合,https://stream1.freetv.fun/ha-er-bin-xin-wen-zong-he-5.m3u8
